********************************************************************************
LOGGING TIME: 20160404_231752
CLIENT IP: 192.168.56.1
USERNAME: Arvind
OS: Windows 8
ARCHITECTURE: amd64
VERSION: 6.2
RESOLUTION: 1366.0 768.0
********************************************************************************
MM, 287.638, 244.351, 0
MM, 320.726, 196.391, 15
MM, 388.898, 111.992, 16
MM, 408.784, 71.763, 15
MM, 442.948, 37.182, 16
MM, 509.635, 0.182, 18
MM, 532.790, -8.543, 15
MM, 552.328, -3.853, 20
MM, 568.811, -0.085, 11
MM, 591.159, 0.072, 13
MM, 607.118, 0.053, 12
MM, 620.734, 0.880, 12
MM, 632.605, 4.823, 13
MM, 643.556, 11.249, 12
MM, 657.278, 18.676, 12
MM, 668.843, 26.378, 13
MM, 675.976, 32.989, 12
MM, 681.198, 37.640, 12
MM, 683.616, 41.828, 13
MM, 686.499, 44.224, 13
MM, 685.885, 46.948, 12
MM, 685.766, 47.895, 12
MM, 685.171, 48.077, 13
MM, 682.830, 48.924, 12
MM, 680.204, 49.092, 12
MM, 673.738, 49.882, 13
MM, 662.327, 53.147, 12
MM, 655.020, 57.009, 13
MM, 650.520, 60.785, 12
MM, 649.552, 62.248, 12
MM, 648.539, 63.242, 13
MM, 647.291, 63.682, 17
MM, 647.788, 63.905, 32
MM, 650.418, 64.187, 15
MM, 655.904, 64.406, 16
MM, 663.567, 64.254, 15
MM, 671.084, 64.589, 16
MM, 673.627, 65.833, 16
MM, 675.853, 66.383, 15
MM, 677.800, 67.359, 16
MM, 679.288, 68.681, 15
MM, 681.184, 69.083, 16
MM, 683.522, 69.234, 16
MM, 684.082, 70.037, 15
MM, 686.647, 69.842, 16
MM, 687.931, 69.969, 15
MM, 689.238, 70.107, 16
MM, 691.100, 70.045, 16
MM, 692.823, 69.920, 15
MM, 693.827, 69.922, 16
MM, 694.134, 70.060, 15
MM, 695.150, 70.067, 16
MM, 696.946, 69.976, 16
MP, 1, 189
MR, 1, 125
MC, 1, 0
MM, 697.307, 70.255, 0
MM, 696.708, 80.707, 16
MM, 698.773, 90.551, 15
MM, 701.250, 96.393, 16
MM, 702.067, 103.838, 15
MM, 702.942, 109.142, 18
MM, 702.843, 110.381, 16
MM, 702.725, 111.667, 15
MM, 704.337, 112.184, 31
MM, 703.917, 120.202, 16
MM, 704.628, 128.902, 16
MM, 711.926, 144.180, 15
MM, 718.352, 153.148, 16
MM, 721.665, 165.812, 15
MM, 731.739, 186.632, 16
MM, 736.963, 196.091, 20
MM, 742.278, 207.326, 15
MM, 752.759, 242.584, 16
MM, 757.189, 249.541, 15
MM, 758.873, 256.308, 16
MM, 761.085, 257.793, 16
MM, 761.913, 260.211, 15
MM, 763.135, 259.674, 16
MM, 762.845, 261.375, 15
MM, 763.720, 261.679, 16
MM, 769.329, 261.202, 16
MM, 771.679, 263.778, 21
MM, 775.315, 264.236, 2
MM, 777.088, 265.787, 16
MM, 777.837, 268.394, 15
MM, 779.089, 268.783, 16
MM, 779.051, 269.877, 16
MM, 778.974, 271.063, 15
MM, 779.024, 270.943, 16
MM, 778.877, 274.298, 96
MM, 781.126, 275.694, 15
MM, 782.089, 276.785, 16
MP, 1, 234
MR, 1, 111
MC, 1, 0
MM, 787.390, 272.579, 0
MM, 797.131, 250.532, 16
MM, 806.620, 230.461, 15
MM, 813.753, 210.999, 16
MM, 821.852, 182.399, 16
MM, 828.349, 150.414, 15
MM, 830.757, 139.017, 16
MM, 830.670, 129.664, 17
MM, 833.323, 103.309, 16
MM, 834.174, 89.704, 16
MM, 834.933, 74.729, 15
MM, 834.723, 57.879, 16
MM, 835.238, 29.966, 15
MM, 834.817, 21.257, 16
MM, 833.126, 19.511, 15
MM, 832.072, 17.291, 16
MM, 829.987, 13.946, 24
MM, 829.004, 13.018, 13
MM, 828.989, 10.954, 13
MM, 829.027, 9.110, 12
MM, 828.955, 7.816, 12
MM, 828.062, 7.252, 12
MM, 828.008, 5.031, 12
MM, 827.915, 4.655, 75
MM, 828.076, 5.307, 13
MM, 828.933, 5.728, 12
MM, 829.062, 6.252, 12
MM, 830.024, 6.096, 13
MM, 830.930, 7.718, 11
MM, 832.079, 8.321, 13
MM, 833.913, 7.647, 13
MM, 834.088, 9.357, 13
MM, 835.919, 8.670, 12
MM, 837.002, 9.009, 11
MM, 838.053, 10.213, 14
MM, 838.961, 9.841, 11
MM, 839.026, 10.104, 13
MM, 838.991, 10.963, 194
MM, 838.962, 11.846, 16
MM, 839.039, 12.159, 26
MM, 839.016, 13.066, 11
MM, 838.999, 13.995, 13
MM, 838.979, 14.914, 12
MM, 838.970, 15.878, 13
MM, 839.027, 16.110, 12
MM, 838.976, 17.905, 12
MM, 838.976, 18.905, 13
MM, 839.025, 19.100, 13
MM, 838.972, 20.886, 11
MM, 839.035, 21.144, 12
MM, 838.953, 21.811, 13
MM, 838.058, 23.235, 12
MM, 837.931, 23.722, 13
MM, 837.076, 24.306, 12
MM, 836.955, 23.819, 13
MM, 835.916, 24.660, 25
MM, 835.085, 25.346, 12
MM, 834.913, 26.648, 12
