********************************************************************************
LOGGING TIME: 20160412_100755
CLIENT IP: 192.168.56.1
USERNAME: Arvind
OS: Windows 8
ARCHITECTURE: amd64
VERSION: 6.2
RESOLUTION: 1366.0 768.0
********************************************************************************
MM, 779.000, 276.000, 0
MM, 780.400, 275.800, 15
MM, 781.000, 277.000, 31
MM, 780.200, 278.400, 16
MM, 780.200, 287.400, 16
MM, 778.600, 290.200, 15
MM, 777.800, 291.600, 16
MM, 779.200, 291.400, 15
MM, 779.200, 291.400, 32
MM, 779.200, 291.400, 15
MM, 780.000, 290.000, 16
MM, 780.800, 288.600, 31
MM, 782.200, 288.400, 16
MM, 782.200, 288.400, 15
MM, 783.000, 287.000, 16
MM, 783.000, 287.000, 15
MM, 783.800, 285.600, 32
MM, 783.800, 285.600, 31
MM, 784.600, 284.200, 31
MM, 785.400, 282.800, 47
MM, 786.800, 282.600, 31
MM, 786.800, 282.600, 16
MM, 786.800, 282.600, 15
MM, 787.600, 281.200, 31
MM, 789.000, 281.000, 32
MP, 1, 281
MR, 1, 124
MC, 1, 0
MM, 780.222, 278.899, 0
MM, 762.058, 296.725, 16
MM, 724.983, 333.780, 15
MM, 689.262, 368.280, 16
MM, 648.474, 407.708, 15
MM, 603.957, 450.291, 16
MM, 593.725, 455.909, 16
MM, 586.977, 457.975, 15
MM, 580.965, 458.895, 16
MM, 571.304, 464.122, 15
MM, 566.856, 463.576, 16
MM, 562.965, 462.626, 16
MM, 564.305, 471.393, 1248
MM, 541.833, 496.889, 15
MM, 527.158, 514.101, 16
MM, 516.236, 527.185, 15
MM, 507.400, 538.427, 16
MM, 486.780, 562.765, 16
MM, 479.117, 573.125, 15
MM, 471.901, 582.894, 16
MM, 467.166, 590.177, 15
MM, 458.697, 601.677, 16
MM, 461.027, 605.232, 203
MM, 458.231, 609.448, 15
MM, 451.883, 617.942, 16
MM, 439.376, 633.199, 16
MM, 435.365, 639.188, 15
MM, 433.195, 643.006, 16
MM, 428.258, 649.208, 15
MM, 425.601, 652.642, 16
MM, 424.306, 654.394, 16
MM, 420.573, 658.679, 15
MM, 411.615, 668.656, 16
MM, 408.471, 672.503, 15
MM, 404.926, 676.921, 16
MM, 403.835, 678.824, 16
MM, 401.797, 681.784, 15
MM, 402.155, 682.166, 16
MM, 400.796, 683.782, 15
MM, 399.312, 685.333, 16
MM, 394.584, 690.556, 16
MM, 391.713, 693.694, 15
MM, 387.840, 697.830, 16
MM, 385.439, 700.468, 15
MM, 373.490, 713.523, 16
MM, 368.441, 719.471, 16
